번호,kmdb제목,kmdb장르,개봉연도,관객수,movie_id,movie_seq
F4776,바쿠라우,드라마|SF|서부|미스터리|스릴러,2021,3271,F,48191
F4777,"그 남자, 좋은 간호사",범죄|스릴러|드라마,2022,3261,F,57046
F4778,파코와 마법동화책,가족,2010,3260,F,26563
F4779,체 게바라: 2부 게릴라,드라마|전기|전쟁,2019,3252,F,24093
F4780,무서운 영화 4,코메디|공포(호러),2006,3250,F,11682
F4781,모리의 정원,드라마,2020,3245,F,50762
F4782,컷어웨이,액션,2001,3240,F,07332
F4783,그르바비차,드라마,2008,3238,F,21457
F4784,킬 스위치,SF,2020,3230,F,51081
F4785,터치 오브 스파이스,드라마,2005,3228,F,11060
F4786,새비지 맨,액션|스릴러,2023,3227,F,57795
F4787,해피 아워,드라마,2021,3221,F,34811
F4788,큐브,공포|스릴러,2022,3210,F,56068
F4789,약속의 네버랜드,판타지|미스터리,2022,3206,F,53934
F4790,칠중주: 홍콩 이야기,드라마,2023,3199,F,56977
F4791,텐 미니츠 - 첼로,드라마|SF|뮤지컬|옴니버스|실험,2005,3197,F,09908
F4792,나비효과 2,드라마|SF|스릴러,2007,3193,F,20134
F4793,본 투 플라이,액션|드라마,2023,3183,F,59490
F4794,노래로 쏘아 올린 기적,전기|드라마|코메디,2017,3182,F,39493
F4795,원 웨이,범죄|액션|스릴러,2023,3176,F,57875
F4796,왕의 이름으로 2,드라마|액션|어드벤처,2014,3170,F,32584
F4797,바람의 검심 : 교토 대화재편,액션,2015,3160,F,33996
F4798,백발마녀전: 명월천국,멜로드라마|무협|판타지,2014,3151,F,33577
F4799,피드백,공포|스릴러|액션|어드벤처|판타지,2022,3151,F,54084
F4800,트리트 미 라이크 파이어,드라마|멜로드라마|범죄,2019,3147,F,45177
F4801,"모모세,여기를 봐",드라마,2014,3144,F,33652
F4802,투 터프 가이즈,액션|코메디|범죄,2004,3144,F,09894
F4803,달려라 루디,코메디|드라마|어드벤처|가족,2008,3143,F,22314
F4804,세븐 싸이코패스,코메디,2014,3135,F,31231
F4805,라잇 온 미,드라마,2012,3134,F,30162
F4806,송 오브 러브,멜로/로맨스|뮤지컬|드라마,2020,3133,F,51507
F4807,위 섬온 더 다크니스,공포|스릴러,2020,3131,F,51683
F4808,언러브드,멜로드라마,2006,3121,F,11378
F4809,카르멘(OPERAVOX),뮤지컬,2015,3118,F,20863
F4810,실: 인연의 시작,드라마|멜로/로맨스,2021,3116,F,53375
F4811,더 그레이트 샤크,공포|스릴러,2021,3114,F,53889
F4812,완벽한 거짓말,드라마|스릴러,2017,3112,F,41400
F4813,할로윈 엔드,공포|스릴러,2022,3111,F,57044
F4814,와일드 카드,액션|범죄,2015,3109,F,34132
F4815,네 번,드라마,2011,3107,F,28511
F4816,뱅뱅 클럽,드라마,2012,3107,F,29178
F4817,볼케이노: 삶의 전환점에 선 남자,드라마,2012,3103,F,30065
F4818,미피의 동물원보물찾기,드라마,2014,3102,F,32544
F4819,"베를린, 아이 러브 유",드라마|멜로/로맨스,2019,3100,F,48910
F4820,불편한 진실,자연ㆍ환경,2006,3100,F,11778
F4821,아름다운 별,드라마|SF,2018,3092,F,40092
F4822,파울라,드라마,2017,3091,F,39630
F4823,내 미국 삼촌,코메디|드라마,2005,3075,F,11052
F4824,해피엔딩 프로젝트,멜로드라마,2014,3073,F,31790
F4825,유닛7,드라마|액션,2015,3068,F,34007
F4826,궁지에 몰린 쥐는 치즈 꿈을 꾼다,멜로/로맨스|드라마,2023,3065,F,55826
F4827,이민자,드라마,2012,3063,F,29303
F4828,내추럴 바이스,범죄,2022,3061,F,57317
F4829,6 웨이 투 다이,액션|스릴러,2017,3057,F,39840
F4830,도쿄 오아시스,드라마,2011,3052,F,28892
F4831,철의 심장을 가진 남자,액션|스릴러|전쟁,2018,3051,F,45151
F4832,엔드 오브 디 어스,공포|스릴러,2015,3047,F,32143
F4833,울프 하운드,액션|어드벤처|전쟁,2023,3043,F,56369
F4834,정글,액션|드라마|어드벤처|스릴러,2018,3043,F,45718
F4835,밀레니엄 제 1부 : 여자를 증오한 남자들,스릴러,2012,3033,F,29092
F4836,페이퍼보이:사형수의 편지,스릴러,2013,3030,F,30269
F4837,4월은 너의 거짓말,멜로/로맨스|뮤직,2022,3025,F,55527
F4838,뮤턴트 이스케이프,액션|SF|스릴러,2023,3025,F,56356
F4839,비포 나잇 폴스,드라마|동성애,2002,3022,F,07979
F4840,샷 콜러,액션|범죄|스릴러,2018,3021,F,41209
F4841,완벽한 축사를 준비하는 방법,코메디,2022,3019,F,53242
F4842,헬렌: 내 영혼의 자화상,드라마,2021,3015,F,52626
F4843,케이트 맥콜,드라마|스릴러,2014,3014,F,32824
F4844,"피아노, 솔로",드라마,2008,3002,F,23767
F4845,네드 켈리,드라마,2004,3000,F,09765
F4846,신과 함께 가라,코메디|로드무비|뮤직,2003,3000,F,08054
F4847,피기,공포|스릴러,2023,3000,F,57624
F4848,데솔레이트,액션|드라마,2022,2999,F,57259
F4849,비키퍼,드라마,2004,2995,F,09757
F4850,호타루의 빛,멜로드라마|코메디,2012,2989,F,30083
F4851,극장판 헌터X헌터: 팬텀루즈,드라마,2013,2988,F,31101
F4852,더 커널,공포|드라마,2015,2982,F,33959
F4853,하이 라이프,공포|어드벤처|드라마|SF|스릴러,2019,2978,F,45831
F4854,태양의 소녀들,드라마|전쟁,2020,2971,F,51585
F4855,마터스: 천국을 보는 눈,공포(호러),2009,2966,F,24346
F4856,나인스 라이프,미스터리|스릴러,2017,2964,F,39602
F4857,패션 오브 마인드,드라마|미스터리,2000,2956,F,07224
F4858,커먼 웰스,코메디|범죄|스릴러,2002,2952,F,07516
F4859,우리는 언제나 성에 살았다,드라마|미스터리|스릴러,2019,2950,F,48136
F4860,패닉 런,스릴러,2023,2943,F,57411
F4861,레슬리에게,드라마,2023,2938,F,59281
F4862,전국 : 천하영웅의 시대,드라마|액션|전쟁,2013,2938,F,30931
F4863,실버 벨,코메디,2016,2935,F,40834
F4864,롱 폴링,드라마,2012,2934,F,30073
F4865,홀리 마운틴,SF|어드벤처|판타지,2007,2930,F,20176
F4866,삼국-무영자,액션|드라마,2018,2927,F,46702
F4867,황혼의 사무라이,액션|드라마,2007,2915,F,20077
F4868,"사비나: 그리스도를 위한 고난, 나치 시대",드라마,2021,2914,F,54519
F4869,더 원 아이 러브,멜로드라마|판타지|코메디,2015,2910,F,35077
F4870,서바이브 더 나잇,범죄|드라마|액션|스릴러,2021,2908,F,52540
F4871,폴링 스노우,드라마|미스터리|멜로/로맨스,2017,2892,F,39040
F4873,엽문 4: 종극일전,드라마|액션,2013,2888,F,31191
F4874,시간을 달리는 소녀,드라마|멜로드라마|판타지,2011,2886,F,27716
F4875,임파서블 러브,드라마|멜로/로맨스,2022,2885,F,49820
F4876,내일의 죠,액션|드라마|스포츠,2011,2881,F,28098
F4877,루시아,드라마|멜로드라마,2005,2879,F,10724
F4878,라라의 신비한 모험,어드벤처,2021,2875,F,48410
F4879,디 아더 사이드,공포,2021,2863,F,52815
F4880,벡실,액션|SF|범죄,2007,2861,F,21336
F4881,재키 앤 라이언,드라마,2015,2860,F,35153
F4882,당신을 오랫동안 사랑했어요,드라마,2010,2858,F,26128
F4883,레벨 16,SF|드라마|스릴러,2020,2856,F,51452
F4884,라스트 버스,로드무비|드라마,2023,2848,F,57836
F4885,나이트 오브 컵스,드라마|멜로드라마,2015,2844,F,35154
F4886,에반게리온 : 파,액션|SF,2022,2842,F,25967
F4887,푸치니 초급과정,드라마,2007,2841,F,21251
F4888,에벌리,액션|스릴러,2015,2839,F,34437
F4889,글로리아를 위하여,드라마|가족|멜로/로맨스,2020,2833,F,49547
F4890,예수의 마지막 유혹(그리스도 최후의 유혹),시대극/사극|드라마|전기,2002,2831,F,05907
F4891,리틀청,드라마,2001,2830,F,07601
F4892,세컨드 마더,드라마|가족,2015,2830,F,34083
F4893,클럽 진주군,드라마,2007,2830,F,20076
F4894,자마,드라마,2021,2826,F,40216
F4895,기동전사 건담 디 오리진 Ⅵ,SF|액션,2018,2821,F,41359
F4896,퍼스널 이펙츠,드라마,2012,2816,F,29190
F4897,파이어스타터,판타지|드라마|공포|SF|스릴러,2022,2814,F,55819
F4898,러브 라이프,드라마,2023,2813,F,58552
F4899,제7의 봉인,시대극/사극|드라마|판타지,2012,2808,F,05734
F4900,맥덜,코메디|드라마|가족,2004,2807,F,09458
F4901,플래티나 데이터,SF|액션|범죄|스릴러,2013,2802,F,32107
F4902,리틀 엘렌: 외계인과 안테나 대소동,판타지|어드벤처,2023,2798,F,58161
F4903,미이라 : 피라미드의 비밀,드라마|액션,2014,2797,F,33399
F4904,언 애듀케이션,드라마,2010,2794,F,26253
F4905,파리 투 마르세유: 2주간의 여행,드라마,2017,2792,F,39613
F4906,바쿠만,코메디|드라마|청춘영화,2016,2791,F,35490
F4907,에반게리온 : Q,드라마|액션|SF,2022,2791,F,30745
F4908,월터 교수의 마지막 강의,드라마|스릴러,2016,2791,F,35388
F4909,토리노의 말,드라마,2012,2786,F,27614
F4910,천상의 소녀,드라마,2006,2785,F,11066
F4911,컷,코메디|공포(호러)|미스터리|스릴러,2001,2784,F,07385
F4912,미 앤 유,드라마,2014,2780,F,31251
F4913,아르헨티나 할머니,코메디|드라마,2007,2766,F,21463
F4914,피오릴레,드라마,2005,2762,F,10710
F4915,부모님과 이혼하는 방법,드라마,2016,2758,F,35539
F4916,쇼콜라,드라마,2017,2757,F,39190
F4917,언더 더 스킨,SF|드라마|스릴러,2014,2750,F,32943
F4918,콜드 워,액션|미스터리|범죄,2013,2749,F,31318
F4919,하우 투 비,드라마|뮤직,2010,2746,F,26172
F4920,블랙아웃 : 인베이젼 어스,액션|SF,2020,2744,F,51524
F4921,굿타임,드라마|범죄|스릴러,2018,2743,F,40197
F4922,마리포사,드라마,2001,2736,F,07271
F4923,산타 앤 컴퍼니,코메디|가족|판타지,2019,2735,F,49624
F4924,도미노,범죄|스릴러,2020,2730,F,51122
F4925,플루토 내쉬,액션|코메디|SF,2002,2730,F,08106
F4926,브루스 윌리스의 챔피온,코메디,2000,2721,F,06844
F4927,토미카 무비,아동,2014,2719,F,33871
F4928,고스트랜드,액션|공포|스릴러,2022,2717,F,55205
F4929,에브리띵 윌 체인지,드라마,2022,2708,F,56623
F4930,백치들,코메디|드라마|실험,2000,2704,F,06927
F4931,밀레니엄 맘보,드라마,2003,2700,F,08114
F4932,진저 앤 로사,드라마,2014,2699,F,32165
F4933,나의 사소한 슬픔,드라마,2023,2698,F,58188
F4934,리틀 뱀파이어,어드벤처|판타지,2021,2698,F,54877
F4935,릴라와 마법의책,어드벤처|아동,2018,2698,F,45948
F4936,사랑이 눈뜰 때,멜로/로맨스|드라마,2020,2695,F,51496
F4937,팬텀 : 라스트 커맨더,액션|스릴러,2013,2684,F,31079
F4938,디테일스,드라마|코메디,2013,2669,F,30485
F4939,트라이어드,드라마|갱스터|범죄,2000,2667,F,06961
F4940,베카신!,가족|어드벤처|코메디,2019,2666,F,47809
F4941,깨끗하고 연약한,드라마|멜로드라마|코메디,2014,2661,F,33267
F4942,노조키메,공포,2016,2661,F,35908
F4943,더 요트,스릴러|범죄|액션,2022,2660,F,56663
F4944,마술피리(OPERAVOX),뮤지컬|어드벤처|판타지,2014,2658,F,20866
F4945,그 여름 가장 조용한 바다,드라마,2004,2657,F,09683
F4946,스프링 블라썸,드라마,2022,2651,F,55639
F4947,피쉬 스토리,코메디|뮤직,2009,2649,F,24367
F4948,바람의 검심,드라마|액션,2013,2648,F,30340
F4949,사이즈의 문제,코메디|드라마|스포츠,2010,2647,F,26293
F4950,플레이그라운드,드라마,2022,2647,F,55712
F4951,브로드웨이 42번가,드라마|뮤지컬,2020,2644,F,08534
F4952,히든,드라마|미스터리|스릴러,2006,2641,F,12928
F4953,백설공주의 마지막 키스,드라마|판타지,2014,2635,F,30975
F4954,빈폴,드라마,2020,2635,F,48215
F4955,더 킹,드라마,2008,2634,F,21859
F4956,히어 애프터,드라마,2016,2633,F,35445
F4957,부기,드라마,2021,2625,F,53233
F4958,온 더 로드,드라마|어드벤처,2014,2622,F,29834
F4959,더 크로니클: 뮤턴트의 반격,액션|SF,2015,2613,F,35144
F4960,엘로이즈: 그녀들의 사랑,드라마|멜로드라마,2014,2610,F,32423
F4961,에쥬케이터,코메디|드라마|범죄,2005,2609,F,10539
F4962,엔드게임: 나는 킬러다,드라마|코메디|범죄,2022,2609,F,54883
F4963,나이트 레이더스,스릴러|미스터리|드라마|SF,2022,2607,F,54945
F4964,바람에 젖은 여자,멜로드라마,2017,2602,F,39308
F4965,내 아내와 결혼해 주세요,드라마,2017,2600,F,39277
F4966,위험한 유혹,드라마|스릴러,2002,2600,F,08107
F4967,오마르,드라마,2015,2597,F,31086
F4968,뮤턴트 에일리언,코메디|SF,2002,2596,F,07763
F4969,아이카,드라마,2021,2590,F,46429
F4970,미스테리어스 스킨,드라마|미스터리,2017,2587,F,30253
F4971,이로도리 인생2막,드라마,2013,2586,F,31370
F4972,브로큰,드라마,2013,2582,F,30488
F4973,이노센트,공포|스릴러,2023,2582,F,54949
F4974,죽은 자의 제국,SF|스릴러,2016,2581,F,35389
F4975,단델리온 더스트,드라마|가족,2012,2579,F,29548
F4976,태극권 2014 : 어전시위,무협,2014,2579,F,33607
F4977,매니악: 슬픈 살인의 기록,공포|미스터리|범죄,2013,2578,F,30760
F4978,고양이와 할아버지,드라마,2020,2577,F,47844
F4979,컨택트 2020,SF|드라마|미스터리,2020,2576,F,51180
F4980,대공습,드라마|액션,2014,2572,F,33469
F4981,카오스팩터,액션|드라마|전쟁|스릴러,2000,2569,F,06898
F4982,플러스 원,스릴러,2014,2569,F,33437
F4983,마법안개의 비밀: 황금 보물선을 찾아라,어드벤처,2019,2564,F,48412
F4984,코마,액션|어드벤처|판타지|SF,2020,2563,F,52108
F4985,언포기버블,드라마,2021,2561,F,54522
F4986,히어 앤 데어,코메디|드라마,2011,2553,F,28944
F4987,사랑은 부엉부엉,코메디,2016,2546,F,37395
F4988,나에게 유일한,코메디|하이틴(고교),2004,2545,F,09676
F4989,프리키 데스데이,코메디|공포|스릴러,2020,2541,F,52140
F4990,택시,로드무비,2015,2540,F,34155
F4991,빙 줄리아,코메디|드라마,2005,2538,F,10776
F4992,미세스 하이드,드라마,2018,2536,F,40788
F4993,도쿄 데카당스,드라마,2005,2533,F,10597
F4994,태양을 덮다,드라마,2021,2525,F,48784
F4995,웰컴 투 사우스,코메디,2012,2524,F,28837
F4996,카일리 블루스,드라마|미스터리,2023,2521,F,34815
F4997,피가로~피가로~피가로,코메디|멜로/로맨스|드라마|뮤직,2022,2521,F,56841
F4998,메가 스파이더,SF,2014,2519,F,33317
F4999,옥스포드 살인사건,범죄|스릴러|미스터리,2021,2519,F,53568
F5000,맹글혼,드라마,2015,2511,F,35160
F5001,일주일간 친구,멜로드라마,2017,2508,F,40390
F5002,캐리비안 해적과 마법 다이아몬드,가족,2020,2507,F,51625
F5003,양의 나무,스릴러|드라마,2018,2505,F,40172
F5004,워터스,코메디|드라마,2006,2502,F,12298
F5005,뷰티풀 레이디스,드라마,2016,2501,F,36017
F5006,인퍼머스,범죄|드라마|멜로/로맨스|액션,2020,2499,F,52071
F5007,래시 컴 홈,어드벤처|드라마|가족,2021,2498,F,52424
F5008,아워즈,드라마|스릴러,2014,2492,F,32577
F5009,퍼,드라마|전기,2008,2492,F,21637
F5010,역으로 가는 길을 알려줘,드라마,2022,2491,F,55102
F5011,폭력의 역사,액션|드라마|범죄|스릴러,2007,2489,F,12739
F5012,어거스트 버진,드라마|멜로/로맨스,2022,2483,F,54916
F5013,톰 오브 핀란드,드라마,2018,2482,F,42082
F5014,해커스,SF|공포|스릴러,2014,2479,F,32003
F5015,어떤여인의 고백,드라마|전쟁,2013,2477,F,31350
F5016,카우보이 비밥-천국의문,액션|코메디|SF|스릴러,2003,2475,F,08408
F5017,브레이킹,공포|액션,2014,2474,F,08236
F5018,윙 커맨더,액션|SF|전쟁,2000,2460,F,07161
F5019,나의 흑역사 로맨티카,멜로/로맨스|코메디,2021,2458,F,54159
F5020,투란도트(OPERAVOX),뮤지컬,2016,2455,F,20865
F5021,노크: 더 하우스,공포|스릴러,2023,2437,F,59342
F5022,텔 잇 투 더 비즈,드라마|멜로드라마,2019,2433,F,48150
F5023,12번째 솔저,전쟁,2019,2427,F,47294
F5024,컨트롤,드라마|뮤직|전기,2008,2427,F,22872
F5025,나오코,멜로드라마|청춘영화,2008,2418,F,22550
F5026,내가 찍은 그녀는 최고의 슈퍼스타,코메디|드라마,2008,2417,F,22253
F5027,열대왕사,드라마|범죄|스릴러|멜로/로맨스|미스터리,2022,2417,F,55454
F5028,겁쟁이 페달: 스페어바이크,드라마|스포츠,2016,2415,F,36605
F5029,로크,드라마,2014,2412,F,32867
F5030,아메리칸 패스토럴,드라마|시대극/사극,2017,2412,F,37650
F5031,그리드,코메디|드라마,2020,2411,F,51612
F5032,극속전설,액션|드라마,2000,2407,F,06940
F5033,호박과 마요네즈,멜로드라마,2018,2406,F,41208
F5034,제이티 르로이,드라마,2021,2404,F,52065
F5035,일렉트릭 미스트,드라마|미스터리,2009,2400,F,26112
F5036,헝그리 하트,드라마|스릴러,2016,2398,F,33561
F5037,별나라 몰리 몬스터,가족,2018,2395,F,48731
F5038,더 렛지,스릴러|액션,2022,2394,F,55701
F5039,패스트푸드 네이션,드라마,2008,2387,F,21748
F5040,사일런트 웨딩,드라마,2009,2383,F,24411
F5041,더 홈즈맨,드라마|서부,2015,2381,F,33809
F5042,백자의 사람 : 조선의 흙이 되다,드라마,2012,2377,F,28556
F5043,마담 보바리,드라마|멜로드라마,2015,2375,F,33760
F5044,기동전사 건담 쿠쿠루스 도안의 섬,액션|드라마|SF,2022,2374,F,56622
F5045,디브,드라마|어드벤처|스릴러,2016,2371,F,33565
F5046,러브 러브 프라하,멜로드라마,2006,2369,F,12339
F5047,뉴타입 히어로 얏타맨,액션|코메디|어드벤처,2012,2368,F,29606
F5048,행복까지 30일,코메디|드라마,2016,2359,F,35533
F5049,마더,드라마,2005,2354,F,10545
F5050,프로듀서스,코메디|뮤지컬,2007,2354,F,11138
F5051,탱고 위드 미,드라마|코메디,2013,2350,F,30189
F5052,보통의 카스미,드라마,2023,2349,F,58592
F5053,데브라 윙거를 찾아서,인물,2006,2344,F,11005
F5054,라 트라비아타,멜로드라마|뮤직|뮤지컬,2019,2339,B,08986
F5055,북경 자전거,드라마,2001,2339,F,07671
F5056,로그시티,드라마|액션|범죄,2021,2338,F,52591
F5057,극장판 꽃이 피는 첫걸음: 홈 스위트 홈,드라마|가족,2014,2329,F,32460
F5058,내 남자 길들이기,드라마,2007,2329,F,12998
F5060,인생면허시험,코메디|드라마|SF,2015,2325,F,34919
F5061,듄: 드리프터,SF|액션|드라마,2021,2322,F,53174
F5062,개 달리다,액션|코메디|드라마,2000,2321,F,07119
F5063,그 누구도 아닌,드라마,2020,2319,F,49860
F5064,노란 코끼리,드라마|멜로드라마,2013,2317,F,32001
F5065,바빌론의 아들,드라마,2011,2317,F,27512
F5066,맨 앤 치킨,미스터리|드라마|코메디,2016,2316,F,35315
F5067,블로우백,액션|범죄|스릴러,2022,2315,F,56581
F5068,아쉬람,드라마|멜로드라마,2010,2313,F,26245
F5069,코리올라누스: 세기의 라이벌,드라마|스릴러|전쟁,2013,2309,F,31044
F5070,모탈 트랜스퍼,코메디|범죄|스릴러,2002,2305,F,07809
F5071,파이어버드,멜로/로맨스|전쟁,2022,2304,F,57084
F5072,보이콰이어,드라마,2020,2301,F,50957
F5073,얼론,스릴러|액션,2020,2294,F,52109
F5074,동경의 주먹,드라마,2001,2293,F,07307
F5075,인터뷰,드라마,2008,2289,F,21626
F5076,마터스,공포|스릴러,2016,2287,F,36323
F5077,그래도 내가 하지 않았어,드라마,2008,2285,F,23403
F5078,버든: 세상을 바꾸는 힘,드라마,2020,2281,F,47662
F5079,라이어트: 기계들의 역습,액션|SF,2020,2278,F,52076
F5080,카라멜,드라마|멜로드라마,2008,2278,F,22258
F5081,호세마리아 신부의길,드라마|전기|전쟁,2013,2274,F,31385
F5082,모라토리움기의 다마코,코메디,2014,2273,F,32860
F5083,폴리스,드라마|범죄,2021,2265,F,52787
F5084,고양이 살인사건,코메디|스릴러,2015,2263,F,34836
F5085,사운드 오브 데스,공포|범죄|스릴러,2021,2263,F,54028
F5086,언더 더 실버 레이크,범죄|드라마|코메디|스릴러,2019,2261,F,46232
F5087,룸투렌트,코메디,2006,2260,F,10900
F5088,우리가 이별 뒤에 알게 되는 것들,드라마,2020,2257,F,51317
F5089,이그잼,스릴러,2010,2253,F,26612
F5090,한나,드라마,2018,2253,F,40779
F5091,브로큰 서클,드라마|멜로드라마,2013,2252,F,30811
F5092,나인 라이브즈,드라마,2006,2245,F,12498
F5093,에어라인 플라이트,액션|스릴러,2013,2240,F,31227
F5094,칙 파이트,드라마|액션|코메디,2021,2234,F,52578
F5095,더 서치,드라마|전쟁,2019,2230,F,46483
F5096,핀란드 메탈밴드,코메디,2020,2227,F,50868
F5097,강호아녀,멜로/로맨스|드라마,2021,2219,F,46231
F5098,컷,드라마,2012,2216,F,29289
F5099,첫 키스만 50번째,코메디|멜로/로맨스|드라마,2020,2212,F,49535
F5100,체인드,공포|범죄|스릴러,2013,2210,F,30295
F5101,겜블,드라마|범죄|스릴러,2000,2203,F,06836
F5102,마이 백 페이지,드라마,2012,2202,F,29360
F5103,반딧불이 딘딘과 용감한 곤충 탐험대,코메디|판타지,2021,2202,F,52482
F5104,"집에 돌아오면, 언제나 아내가 죽은 척을 하고 있다",드라마|코메디|멜로/로맨스,2020,2201,F,48394
F5105,엔드 오브 게임,액션|SF,2001,2198,F,07479
F5106,극장판: 타이거 앤 버니 -더 라이징-,액션,2014,2197,F,32962
F5107,실크 로드,드라마|스릴러|범죄,2021,2196,F,53333
F5108,그 남자는 타이타닉을 보고 싶지 않았다,드라마|멜로/로맨스|코메디,2022,2190,F,54417
F5109,달리랜드,전기|드라마,2023,2189,F,59487
F5110,모든 것을 벗어던진 특별한 여행,코메디|멜로/로맨스,2020,2188,F,51380
F5111,치어 댄스,코메디|드라마,2017,2186,F,39619
F5112,리틀 포레스트: 사계절,드라마,2018,2185,F,40920
F5113,아름다운 사람들,코메디,2000,2184,F,06978
F5114,레인 오버 미,드라마,2007,2180,F,21229
F5115,바이브레이터,드라마,2005,2180,F,09923
F5116,푸치니의 여인,드라마,2011,2177,F,28588
F5117,미스터 앤 미세스 아델만,코메디|드라마|멜로/로맨스,2022,2175,F,54764
F5118,너의 새는 노래할 수 있어,멜로/로맨스|판타지|드라마,2020,2172,F,49505
F5119,피터팬의 리턴 투 네버랜드,코메디|판타지,2002,2172,F,07912
F5120,케이온,드라마|코메디,2013,2168,F,30921
F5121,서바이벌리스트,액션|스릴러,2022,2160,F,54835
F5122,셧 인,공포|스릴러|드라마,2022,2160,F,55828
F5123,아메리칸 잡,범죄|드라마|액션,2020,2156,F,51737
F5124,도리안 그레이,공포|스릴러|판타지,2013,2153,F,30985
F5125,디어스킨,코메디|공포|스릴러,2020,2153,F,50235
F5126,고양이는 불러도 오지 않는다,드라마,2016,2150,F,35602
F5127,위풍당당 질리 홉킨스,코메디|드라마|가족,2016,2146,F,36405
F5128,마틸다: 황제의 연인,드라마,2018,2145,F,45169
F5129,퓨어,드라마,2013,2141,F,31071
F5130,익사일,드라마|범죄,2007,2140,F,20593
F5131,밀레니엄 : 제2부 불을 가지고 노는 소녀,미스터리|스릴러,2012,2139,F,29284
F5132,시칠리아 햇빛아래,멜로/로맨스,2017,2139,F,39448
F5133,화이트 갓,드라마|스릴러,2015,2135,F,32918
F5134,히든 아이덴티티,드라마|공포|미스터리,2017,2134,F,39978
F5135,아이히만 쇼,드라마,2017,2133,F,39034
F5136,모두 하고 있습니까,코메디,2004,2128,F,09679
F5137,레커스,드라마|멜로드라마,2014,2127,F,32484
F5138,로렌조의 밤,드라마,2005,2126,F,10713
F5139,마크로스 플러스 -무비 에디션-,SF|멜로/로맨스,2023,2125,F,59874
F5140,뮤직 샤펠,드라마|스릴러,2023,2122,F,59156
F5141,더 트랩: 난간 끝에 선 남자,드라마|스릴러,2013,2120,F,31288
F5142,킬링 오브 투 러버스,드라마,2021,2114,F,54102
F5143,질투,드라마|멜로드라마,2015,2113,F,33712
F5144,하프웨이,드라마|멜로드라마,2010,2113,F,26318
F5145,러브,멜로드라마,2017,2108,F,39652
F5146,줄리아의 인생극장,멜로/로맨스|드라마,2023,2099,F,58568
F5147,플라워즈,드라마,2011,2097,F,27528
F5148,녹차의 맛,코메디|드라마|판타지,2006,2096,F,11884
F5149,에덴:동물원 사수 대작전,아동,2015,2093,F,34867
F5150,레트리뷰션: 응징의 날,스릴러,2016,2092,F,35476
F5151,문 바운드,어드벤처|판타지,2023,2091,F,59397
F5152,리브 어게인,코메디|드라마,2018,2090,F,40718
F5153,에이프릴의 딸,드라마|미스터리,2019,2086,F,39425
F5154,식물도감,멜로드라마,2018,2085,F,39708
F5155,프로젝트 B,액션,2000,2085,F,06853
F5156,백설공주 살인사건,드라마|미스터리,2015,2079,F,34016
F5157,아나이스 인 러브,코메디|드라마|멜로/로맨스,2022,2079,F,56744
F5158,유주얼 서스펙트 2,드라마|스릴러,2002,2075,F,07747
F5159,팬시 댄스,코메디,2001,2070,F,07437
F5160,그녀가 좋아하는 것은,멜로/로맨스|코메디,2023,2067,F,54354
F5161,크리미널 게임: 보석 사기단,코메디|액션|범죄,2019,2065,F,47035
F5162,브레이븐,액션|드라마,2018,2063,F,43878
F5163,하루,드라마|멜로드라마,2013,2063,F,32097
F5164,벨빌의 세쌍둥이,드라마|뮤직|코메디,2016,2062,F,22548
F5165,헤저드,드라마,2007,2062,F,20429
F5166,거룩한 술꾼의 전설,드라마,2023,2059,F,50263
F5167,인피니티 포스 : 독수리오형제 최후의 심판,액션,2018,2059,F,44800
F5168,벌룬,스릴러|드라마,2020,2058,F,50043
F5169,뮤지엄,범죄|공포|스릴러,2017,2056,F,39282
F5170,졸트,액션|코메디,2021,2056,F,54081
F5171,우리들의 완벽한 세계,멜로드라마,2019,2054,F,47218
F5172,함께 있을 수 있다면,드라마|멜로/로맨스,2020,2053,F,48413
F5173,극장판 시티헌터: 신주쿠 프라이빗 아이즈,액션|코메디,2020,2052,F,50981
F5174,프레리 홈 컴패니언,코메디,2006,2052,F,13358
F5175,비바 프랑스,코메디,2013,2050,F,31292
F5176,크라이시스,드라마|스릴러,2021,2050,F,53268
F5177,헬 페스트,공포,2018,2047,F,46703
F5178,초이스,드라마|멜로드라마,2018,2046,F,45768
F5179,파라다이스 힐스,판타지|미스터리,2020,2046,F,50620
F5180,지옥의 화원,코메디|액션,2022,2044,F,56394
F5181,기도의 힘,드라마|종교,2020,2042,F,35502
F5182,비욘드 더 씨,드라마,2006,2040,F,13258
F5183,신밧드의 7대 모험,액션|어드벤처|판타지,2013,2040,F,31304
F5184,스파이 넥스트 도어,액션|코메디,2011,2039,F,28989
F5185,어느 독재자,드라마,2017,2039,F,39205
F5186,갓즈 포켓,드라마,2016,2037,F,34829
F5187,그리스도 디 오리진,드라마,2022,2035,F,52864
F5188,시리즈 7,코메디|드라마|SF,2001,2035,F,07611
F5189,파이어 위드 파이어,드라마|액션|범죄,2013,2030,F,30724
F5190,사형에 이르는 병,드라마|범죄|스릴러,2023,2029,F,59075
F5191,울브스 오브 워,전쟁|액션|스릴러,2023,2025,F,57090
F5192,레드 아워,액션|스릴러,2021,2022,F,54205
F5193,블랑섹의 기이한 모험,액션|어드벤처|판타지,2013,2021,F,30361
F5194,애프터 루시아,드라마,2013,2018,F,29671
F5195,세이브 어 라이프,드라마|종교,2010,2017,F,27295
